customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
6656-JWRQX,Female,0,0,0,1,0,No phone service,No,No,No,Yes,No,No,0,Mailed check,30.55,30.55,0,0-12,30.546945305469453,True,False,False,True,False,False
6473-ULUHT,Male,0,1,1,16,1,Yes,Yes,Yes,No,Yes,Yes,Yes,0,Electronic check,84.9,1398.25,0,13-24,87.39007881200743,True,False,False,True,False,False
1240-KNSEZ,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Mailed check,20.1,20.1,1,0-12,20.097990200979904,True,False,False,False,False,True
0836-SEYLU,Male,0,1,0,9,0,No phone service,No,No,No,Yes,Yes,No,0,Mailed check,40.65,328.95,1,0-12,36.54959389340119,True,False,False,True,False,False
4433-JCGCG,Male,1,1,0,46,1,Yes,No,No,Yes,No,Yes,Yes,1,Electronic check,101.0,4680.05,1,37-48,101.73999621739952,True,False,False,False,True,False
3716-BDVDB,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,Electronic check,69.1,69.1,1,0-12,69.09309069093091,True,False,False,False,True,False
7688-AWMDX,Male,0,1,0,71,1,No,Yes,No,No,Yes,No,No,0,Bank transfer (automatic),54.5,3778.2,0,61-72,53.214009557733014,False,False,True,True,False,False
2842-BCQGE,Male,0,0,0,43,1,Yes,No,No,No,No,No,No,1,Credit card (automatic),75.35,3161.4,0,37-48,73.52075925404824,True,False,False,False,True,False
7244-QWYHG,Male,0,1,0,50,0,No phone service,Yes,No,No,Yes,Yes,No,1,Bank transfer (automatic),44.45,2188.45,0,49-60,43.76891246217507,False,True,False,True,False,False
5899-MQZZL,Female,0,0,0,13,1,Yes,No,No,No,No,No,No,1,Mailed check,75.0,999.45,1,13-24,76.88017784478582,True,False,False,False,True,False
6849-OYAMU,Male,0,1,1,19,1,No,No,Yes,No,Yes,Yes,Yes,0,Bank transfer (automatic),100.0,1888.65,1,13-24,99.40210840995574,False,True,False,False,True,False
5312-UXESG,Female,0,0,0,41,1,Yes,No,No,Yes,No,Yes,Yes,0,Bank transfer (automatic),98.05,3990.6,0,37-48,97.33146992324409,True,False,False,False,True,False
9488-HGMJH,Female,1,0,0,1,1,No,No,No,No,No,No,No,1,Electronic check,71.15,71.15,1,0-12,71.14288571142886,True,False,False,False,True,False
6038-GCYEC,Female,0,0,0,24,0,No phone service,No,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),54.15,1240.25,1,25-36,51.67686801304995,True,False,False,True,False,False
2150-WLKUW,Female,0,1,0,40,1,Yes,No,Yes,No,No,Yes,No,0,Bank transfer (automatic),63.9,2635.0,0,37-48,65.87483531291171,False,True,False,True,False,False
7159-FVYPK,Female,0,1,1,3,1,Yes,No,Yes,Yes,No,Yes,No,1,Bank transfer (automatic),69.15,235.0,0,0-12,78.33072230925636,True,False,False,True,False,False
7032-LMBHI,Female,0,0,0,37,1,Yes,Yes,No,No,No,Yes,No,0,Bank transfer (automatic),64.65,2347.85,0,37-48,63.45523390477322,False,True,False,True,False,False
1150-WFARN,Female,0,1,1,67,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Credit card (automatic),108.75,7156.2,1,61-72,106.80879580776744,False,False,True,False,True,False
6088-BXMRG,Female,0,1,1,32,1,Yes,No,Yes,No,No,Yes,Yes,1,Electronic check,98.85,3089.6,0,25-36,96.54969828219285,True,False,False,False,True,False
3144-AUDBS,Female,0,1,0,6,1,No,No,No,No,Yes,No,No,1,Electronic check,49.15,270.8,1,0-12,45.132581123647945,True,False,False,True,False,False
4821-SJHJV,Female,0,1,1,32,1,Yes,Yes,No,No,No,Yes,No,0,Electronic check,89.6,2901.8,0,25-36,90.68096662197931,True,False,False,False,True,False
7346-MEDWM,Female,0,0,0,59,1,Yes,No,Yes,Yes,No,No,No,1,Electronic check,83.25,4949.1,0,49-60,83.88290867303616,True,False,False,False,True,False
1137-DGOWI,Female,0,1,0,30,1,No,No,Yes,Yes,Yes,No,Yes,0,Bank transfer (automatic),70.25,2198.9,0,25-36,73.29642234525885,False,True,False,True,False,False
5616-PRTNT,Male,0,0,1,20,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Electronic check,19.4,374.5,1,13-24,18.724906375468123,True,False,False,False,False,True
3812-LRZIR,Female,0,1,1,27,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,24.5,761.95,0,25-36,28.22026585086722,False,False,True,False,False,True
4818-QIUFN,Female,1,0,0,20,1,Yes,Yes,No,No,No,No,No,1,Electronic check,79.15,1520.9,1,13-24,76.04461977690111,True,False,False,False,True,False
9483-GCPWE,Male,0,0,1,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.1,190.25,0,0-12,21.13865401495539,False,True,False,False,False,True
4227-OJHAL,Female,0,1,1,68,1,Yes,Yes,Yes,Yes,No,Yes,No,1,Credit card (automatic),73.0,5163.0,0,61-72,75.92635893182509,False,True,False,True,False,False
9220-CXRSC,Female,0,1,1,69,1,Yes,Yes,No,No,Yes,No,No,0,Credit card (automatic),61.4,4059.85,0,61-72,58.83832052417315,False,False,True,True,False,False
4993-JCRGJ,Male,0,0,0,26,1,Yes,No,No,Yes,Yes,No,No,1,Mailed check,84.3,2281.6,0,25-36,87.75350864035138,True,False,False,False,True,False
9537-JALFH,Male,0,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.9,1356.7,0,61-72,19.662290344506747,False,False,True,False,False,True
6698-OXETB,Male,0,0,0,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.4,231.45,0,0-12,21.040717811656258,False,False,True,False,False,True
2103-ZRXFN,Male,0,0,0,1,1,Yes,No,No,No,No,No,No,0,Mailed check,50.75,50.75,0,0-12,50.74492550744925,True,False,False,True,False,False
3724-BSCVH,Male,0,1,1,10,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.45,242.4,0,0-12,24.23975760242398,False,True,False,False,False,True
4877-TSOFF,Female,0,1,1,55,1,Yes,Yes,Yes,No,Yes,No,Yes,1,Bank transfer (automatic),75.75,4264.25,0,49-60,77.53167721513233,False,True,False,True,False,False
9209-NWPGU,Male,0,0,0,44,1,No,Yes,No,No,Yes,Yes,No,0,Electronic check,65.4,2774.55,0,37-48,63.0578112322472,False,True,False,True,False,False
6961-VCPMC,Male,1,1,0,46,1,No,No,No,No,No,No,Yes,1,Electronic check,80.4,3605.2,1,37-48,78.3737426657768,True,False,False,False,True,False
7306-YDSOI,Male,0,1,1,69,1,No,Yes,Yes,Yes,No,No,No,1,Bank transfer (automatic),59.75,4069.9,0,61-72,58.98397248699639,False,False,True,True,False,False
5288-AHOUP,Male,1,0,0,11,1,No,No,No,No,No,No,Yes,1,Electronic check,78.5,874.2,0,0-12,79.47200479995637,True,False,False,False,True,False
6688-UZPWD,Female,0,1,0,11,1,Yes,No,Yes,No,No,Yes,Yes,1,Electronic check,102.0,1145.35,1,0-12,104.12178071108444,True,False,False,False,True,False
0655-YDGFJ,Male,0,0,0,29,1,No,No,No,Yes,No,No,No,0,Bank transfer (automatic),48.95,1323.7,0,25-36,45.644670190792446,True,False,False,True,False,False
8468-EHYJA,Female,0,1,0,57,1,Yes,Yes,No,No,No,Yes,Yes,1,Electronic check,99.65,5497.05,0,49-60,96.43930449244826,True,False,False,False,True,False
6823-SIDFQ,Male,0,0,0,28,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),18.25,534.7,0,25-36,19.096360370141536,False,True,False,False,False,True
1097-FSPVW,Female,0,0,0,42,1,No,Yes,No,Yes,No,No,No,0,Credit card (automatic),54.55,2455.05,0,37-48,58.45343225373273,True,False,False,True,False,False
2839-RFSQE,Female,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.65,38.7,1,0-12,19.34903254837258,True,False,False,False,False,True
8328-SKJNO,Male,0,0,1,23,0,No phone service,Yes,Yes,No,Yes,No,No,0,Bank transfer (automatic),40.65,947.4,0,13-24,41.19112525597715,False,True,False,True,False,False
7010-ZMVBF,Female,0,1,1,18,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.45,357.0,0,13-24,19.833223148760286,True,False,False,False,False,True
5201-CBWYG,Male,0,1,1,62,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),24.8,1476.25,0,61-72,23.81044546702344,False,True,False,False,False,True
0968-GSIKN,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,Mailed check,70.8,70.8,1,0-12,70.7929207079292,True,False,False,False,True,False
1965-DDBWU,Male,0,0,0,16,1,Yes,No,No,No,Yes,No,Yes,1,Credit card (automatic),89.05,1448.6,1,13-24,90.53693414416159,True,False,False,False,True,False
9057-SIHCH,Female,0,0,0,3,1,Yes,No,No,No,No,Yes,Yes,1,Electronic check,96.6,291.9,1,0-12,97.29675677477417,True,False,False,False,True,False
6352-GIGGQ,Male,0,0,0,67,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),88.8,5903.15,0,61-72,88.10658491554489,False,True,False,True,False,False
3635-QQRQD,Male,0,0,0,62,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Credit card (automatic),20.05,1201.65,0,61-72,19.38142035254782,False,False,True,False,False,True
6771-XWBDM,Female,0,1,0,57,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),104.5,5921.35,1,49-60,103.88315108219109,True,False,False,False,True,False
2897-DOVND,Male,0,0,0,2,1,No,No,No,No,No,No,No,1,Electronic check,69.8,146.65,0,0-12,73.32133393330334,True,False,False,False,True,False
3082-YVEKW,Female,0,1,1,23,1,Yes,Yes,No,Yes,Yes,Yes,No,1,Bank transfer (automatic),77.15,1759.4,0,13-24,76.49531958556702,False,False,True,True,False,False
0191-EQUUH,Female,0,0,1,25,0,No phone service,Yes,No,No,Yes,No,No,0,Bank transfer (automatic),35.05,844.45,0,25-36,33.77786488854045,False,False,True,True,False,False
7134-HBPBS,Female,1,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),108.1,7774.05,0,,107.97276670449068,False,False,True,False,True,False
3489-HHPFY,Female,0,1,0,2,1,Yes,No,No,No,No,Yes,No,1,Electronic check,84.05,134.05,0,0-12,67.02164891755412,True,False,False,False,True,False
2926-JEJJC,Female,0,0,0,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Bank transfer (automatic),20.2,140.95,0,0-12,17.618529768377893,False,True,False,False,False,True
8601-QACRS,Female,0,0,0,5,1,Yes,No,No,No,No,No,No,1,Mailed check,50.6,249.95,1,0-12,49.9890002199956,True,False,False,True,False,False
4950-BDEUX,Male,0,0,0,35,0,No phone service,No,No,Yes,No,Yes,Yes,0,Electronic check,49.2,1701.65,0,25-36,48.61843251876423,True,False,False,True,False,False
5789-LDFXO,Male,0,0,0,24,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,24.6,592.65,0,25-36,24.69364710980371,False,True,False,False,False,True
0508-OOLTO,Female,0,1,1,2,1,No,No,No,No,No,No,No,1,Electronic check,71.65,135.75,0,0-12,67.87160641967901,True,False,False,False,True,False
2984-TBYKU,Male,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Credit card (automatic),104.9,7732.65,0,,107.39776750310068,False,False,True,False,True,False
9822-WMWVG,Female,0,0,0,41,1,Yes,Yes,Yes,Yes,Yes,Yes,No,1,Electronic check,106.5,4282.4,0,37-48,104.44852573530306,True,False,False,False,True,False
2391-SOORI,Male,0,0,1,4,1,No,Yes,No,No,No,No,No,0,Electronic check,49.35,219.65,1,0-12,54.911127221819456,True,False,False,True,False,False
9040-KZVWO,Male,0,0,0,26,1,No,No,Yes,No,No,No,No,0,Bank transfer (automatic),75.5,2018.1,0,25-36,77.61893223487601,False,True,False,False,True,False
2645-QTLMB,Male,0,0,0,7,1,No,No,Yes,No,No,Yes,Yes,1,Electronic check,94.25,669.0,1,0-12,95.57006328481022,True,False,False,False,True,False
4806-HIPDW,Female,0,1,0,1,1,No,No,No,No,No,No,No,1,Electronic check,68.95,68.95,1,0-12,68.94310568943106,True,False,False,False,True,False
1548-ARAGG,Female,0,1,1,4,1,Yes,No,Yes,No,Yes,No,No,1,Mailed check,58.5,224.85,0,0-12,56.211094722631934,True,False,False,True,False,False
6339-RZCBJ,Male,0,0,0,48,1,No,No,Yes,Yes,Yes,Yes,Yes,0,Credit card (automatic),78.9,3771.5,0,49-60,78.5727529734313,False,False,True,True,False,False
4424-TKOPW,Male,1,0,0,2,1,Yes,No,No,No,No,Yes,Yes,1,Electronic check,93.85,196.75,1,0-12,98.37008149592519,True,False,False,False,True,False
4415-WNGVR,Female,1,1,0,12,1,No,Yes,No,Yes,Yes,Yes,Yes,1,Electronic check,79.2,943.85,0,13-24,78.65351122073983,False,True,False,True,False,False
2522-AHJXR,Male,0,1,0,60,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Bank transfer (automatic),109.45,6572.85,0,61-72,109.54731742113763,True,False,False,False,True,False
0412-UCCNP,Male,0,0,0,55,1,No,Yes,No,Yes,Yes,No,No,1,Electronic check,59.2,3175.85,0,49-60,57.74262228614129,False,False,True,True,False,False
1816-FLZDK,Male,0,0,0,1,0,No phone service,No,No,No,Yes,No,No,0,Mailed check,29.15,29.15,0,0-12,29.14708529147085,True,False,False,True,False,False
7096-UCLNH,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,20.05,20.05,0,0-12,20.047995200479953,True,False,False,False,False,True
8443-ZRDBZ,Male,0,0,0,4,1,Yes,No,No,No,No,No,No,1,Electronic check,76.05,318.9,1,0-12,79.72300692482688,True,False,False,False,True,False
9136-ALYBR,Male,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,Mailed check,24.45,24.45,1,0-12,24.447555244475552,True,False,False,True,False,False
4615-PIVVU,Female,0,0,0,42,1,No,No,No,Yes,Yes,No,Yes,0,Credit card (automatic),66.5,2762.75,0,37-48,65.77960528665407,False,False,True,True,False,False
8885-QSQBX,Female,0,0,0,1,1,No,Yes,No,No,No,No,No,0,Bank transfer (automatic),49.55,49.55,0,0-12,49.54504549545045,True,False,False,True,False,False
7479-NITWS,Male,0,0,0,7,1,Yes,No,No,Yes,No,Yes,No,1,Credit card (automatic),89.35,631.85,1,0-12,90.26299624291082,True,False,False,False,True,False
8617-ENBDS,Male,0,0,0,3,1,No,No,No,Yes,No,No,No,1,Credit card (automatic),73.6,232.5,0,0-12,77.4974167527749,True,False,False,False,True,False
9385-NXKDA,Female,0,1,0,72,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Credit card (automatic),82.65,5919.35,0,,82.21308025961075,False,False,True,True,False,False
0430-IHCDJ,Male,0,0,0,15,1,Yes,No,No,No,No,No,No,1,Electronic check,49.0,749.25,0,13-24,49.94966700221999,True,False,False,True,False,False
2959-MJHIC,Male,0,1,0,4,1,No,No,No,No,No,Yes,No,1,Electronic check,80.35,307.4,1,0-12,76.84807879803004,True,False,False,False,True,False
6674-KVJHG,Female,0,0,0,11,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Electronic check,25.2,245.15,0,0-12,22.286161034899685,False,True,False,False,False,True
1814-DKOLC,Female,0,0,0,5,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,25.45,134.75,0,0-12,26.949461010779785,True,False,False,False,False,True
4201-JMNGR,Female,1,0,0,1,1,No,Yes,No,Yes,No,No,No,1,Electronic check,55.8,55.8,1,0-12,55.7944205579442,True,False,False,True,False,False
9351-HXDMR,Male,0,1,0,72,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,Credit card (automatic),110.9,8240.85,0,,114.4560910332069,False,False,True,False,True,False
3537-HPKQT,Female,0,1,0,55,1,Yes,No,Yes,No,No,No,No,1,Credit card (automatic),77.75,4266.4,0,49-60,77.57076805314898,True,False,False,False,True,False
2129-ALKBS,Female,0,1,1,40,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Electronic check,26.2,1077.5,0,37-48,26.937432656418355,True,False,False,False,False,True
5821-MMEIL,Female,0,1,0,57,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.9,1115.6,0,49-60,19.57189548790265,False,False,True,False,False,True
5960-WPXQM,Male,0,0,0,1,1,No,No,No,No,No,Yes,No,1,Electronic check,79.05,79.05,1,0-12,79.04209579042096,True,False,False,False,True,False
0684-AOSIH,Male,0,1,0,1,1,No,Yes,No,No,No,Yes,Yes,1,Electronic check,95.0,95.0,1,0-12,94.99050094990501,True,False,False,False,True,False
8260-NGFNY,Female,0,0,0,1,0,No phone service,No,No,No,No,No,No,0,Mailed check,25.2,25.2,1,0-12,25.197480251974802,True,False,False,True,False,False
1309-XGFSN,Male,1,1,1,52,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,80.85,4079.55,0,49-60,78.4527337447428,False,True,False,True,False,False
1866-RZZQS,Male,1,0,0,41,1,Yes,No,No,Yes,No,Yes,Yes,1,Electronic check,98.4,4187.75,1,37-48,102.13999478050053,True,False,False,False,True,False
6968-URWQU,Male,0,1,0,43,1,No,No,No,No,No,Yes,No,1,Mailed check,56.35,2391.15,0,37-48,55.60801021392973,False,True,False,True,False,False
4742-TXUEX,Female,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Bank transfer (automatic),19.3,890.5,0,37-48,18.946768198365532,False,False,True,False,False,True
9631-XEYKE,Male,0,0,0,3,1,Yes,No,No,No,No,No,No,0,Bank transfer (automatic),50.4,137.25,0,0-12,45.74847505083164,True,False,False,True,False,False
8631-NBHFZ,Male,1,1,1,66,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,Credit card (automatic),79.4,5154.6,1,61-72,78.09988166684596,False,False,True,True,False,False
1335-MXCSE,Male,0,1,1,55,1,No,No,No,Yes,Yes,No,No,1,Credit card (automatic),55.25,3119.9,0,49-60,56.725351408451985,False,False,True,True,False,False
8873-TMKGR,Male,0,0,0,29,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.1,529.5,0,25-36,18.258557729111278,False,True,False,False,False,True
8800-JOOCF,Female,0,0,1,12,1,Yes,No,No,No,No,Yes,No,1,Electronic check,84.05,966.55,0,13-24,80.54516212364896,True,False,False,False,True,False
1469-LBJQJ,Female,0,1,0,66,1,Yes,No,Yes,Yes,No,Yes,Yes,1,Electronic check,105.2,6936.85,0,61-72,105.10362863086571,True,False,False,False,True,False
4958-XCBDQ,Male,1,0,0,35,1,Yes,No,No,Yes,No,Yes,Yes,1,Electronic check,101.4,3496.3,1,25-36,99.89400030285627,True,False,False,False,True,False
8337-UPOAQ,Male,1,1,0,10,1,Yes,No,No,Yes,No,No,Yes,1,Electronic check,89.8,914.3,1,0-12,91.42908570914291,True,False,False,False,True,False
0064-YIJGF,Male,0,1,1,27,1,Yes,No,No,No,No,No,No,1,Bank transfer (automatic),75.75,1929.0,0,25-36,71.44417983637098,True,False,False,False,True,False
2386-OWURY,Female,0,0,0,58,1,No,No,No,No,Yes,Yes,Yes,1,Electronic check,95.3,5817.7,0,49-60,100.30499947413882,True,False,False,False,True,False
1725-IQNIY,Male,0,1,0,54,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,Bank transfer (automatic),109.75,6110.2,1,49-60,113.15164231177349,False,False,True,False,True,False
0310-VQXAM,Male,0,0,0,9,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Mailed check,19.85,178.8,0,0-12,19.866445928378575,True,False,False,False,False,True
6598-RFFVI,Male,0,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Credit card (automatic),19.3,28.3,1,0-12,14.149292535373231,False,True,False,False,False,True
3453-RTHJQ,Male,0,0,0,6,1,No,No,No,No,No,No,No,1,Electronic check,69.1,435.0,0,0-12,72.49879168680522,True,False,False,False,True,False
